"ST004D01T","ST022Q01TA","REPEAT","SCI.PHY","SCI.CHE","SCI.BIO","SCI.EAR","SCI.APP","SCI.GEN","OUT.MEAL","OUT.STUDY","OUT.VEDIO","OUT.READ","OUT.NET","Out.GAME","OUT.FRD","OUT.PAR","OUT.HOUSE","OUT.JOB","OUT.SPORT","ST111Q01TA","ST062Q01TA","ST062Q02TA","ST062Q03TA","ST031Q01NA","ST032Q01NA","ST064Q01NA","ST064Q02NA","ST064Q03NA","GRADE","MISCED","FISCED","DURECEC","DISCLISCI","TEACHSUP","IBTEACH","TDTEACH","ENVAWARE","ENVOPT","JOYSCIE","INTBRSCI","INSTSCIE","SCIEEFF","EPIST","SCIEACT","BSMJ","BMMJ1","BFMJ2","OUTHOURS","TMINS","BELONG","ANXTEST","MOTIVAT","COOPERATE","CPSVALUE","EMOSUPS","PERFEED","ADINST","unfairteacher","CULTPOSS","HEDRES","WEALTH"
1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,2,0,0,1,0,3,1,0,0,1,3,2,2,-0.1502,0.2079,-1.1408,-0.5068,-0.2222,-0.368,-0.3669,-0.6368,-0.9922,0.1142,-0.7641,-0.3491,64,77,NA,NA,1750,-0.7577,0.4517,1.8543,0.1885,-0.482,-0.4244,-0.1553,-0.76,13,-0.356,-0.7541,-0.7202
1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,2,4,0,1,0,1,1,2,NA,0.8934,0.1905,0.2317,0.2483,-1.2707,1.2986,-0.8208,0.0103,1.356,-0.4136,-0.7641,-1.7518,59,30,31,2.99573227355399,NA,-1.1407,2.5493,-0.2111,-0.9705,-1.4959,-1.3869,0.9443,0.6524,13,-0.6174,-2.1544,-1.2885
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,6,NA,NA,NA,0,3,4,NA,NA,NA,NA,NA,-0.5705,-1.7932,0.0992,-0.9308,1.7359,-0.0623,-0.1933,1.0376,50,51,NA,3.2188758248682,1925,-1.072,1.7184,-0.5996,-0.2882,-0.6887,-0.889,NA,NA,7,2.1655,-0.6281,1.8673
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,NA,-0.6614,-0.1271,NA,NA,NA,NA,-0.8208,NA,NA,NA,NA,NA,NA,69,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7273,-0.9734,1.0991
0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,2,0,0,0,0,7,0,0,0,1,4,2,NA,-1.0005,-0.8046,-0.3136,0.4505,-1.0041,-0.9037,0.5094,-0.2052,1.7359,-0.3855,0.231,0.1676,71,54,29,2.99573227355399,1875,0.6642,0.2495,1.3961,1.164,0.0333,1.0991,-1.5255,-1.9656,9,2.1655,1.1563,4.274
0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,7,1,2,2,1,4,4,2,0.5529,-0.1622,0.9244,1.4332,-0.1702,-0.3192,1.6403,-0.0034,1.7359,1.8298,1.5073,0.9386,89,79,57,3.09104245335832,NA,2.5915,-1.3343,1.8543,1.4116,1.4758,1.0991,0.286,-0.0163,7,2.1655,1.1563,0.502
0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,2,0,0,0,0,6,1,1,1,1,3,2,NA,0.9373,1.4475,-0.0215,1.1203,1.4725,-0.0125,0.5094,0.0813,0.9798,0.5063,2.1552,0.6401,NA,69,12,2.484906649788,1710,-0.3381,-0.2154,0.8598,-0.2882,0.0333,1.0991,0.5897,1.3754,8,1.0478,1.1563,1.2421
0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,2,2,2,0,1,1,0,1,2,3,2,NA,-1.0005,-0.1164,0.9452,-0.6102,-1.2707,0.7231,-0.8208,-0.3744,-0.7778,0.3155,-1.3692,-1.7518,50,28,36,3.2188758248682,1750,-0.3381,0.5306,-0.1651,-1.2786,-1.1459,1.0991,0.0134,-0.3816,13,-0.7273,-0.7218,-0.9668
1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,2,0,1,0,1,7,1,1,1,1,2,4,NA,0.2884,1.4475,0.3104,-0.0057,0.7035,1.7016,0.0992,0.1123,0.7648,0.6997,0.2674,-0.4619,66,50,15,1.6094379124341,2025,0.0248,-1.4678,0.959,-0.2882,0.0333,1.0991,-1.1537,0.353,7,0.0636,-1.0757,-0.0123
1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,2,1,1,0,NA,7,2,2,2,1,4,4,2,0.8934,-0.6568,0.9908,2.0781,3.2811,-0.0592,1.3705,0.2913,0.7429,2.3444,1.5073,1.264,74,74,60,2.56494935746154,NA,2.5915,1.4394,0.5387,0.4252,-0.9561,0.5658,1.7558,2.0469,16,0.2737,0.0321,2.526
0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,2,2,1,0,2,4,1,0,1,1,3,2,NA,0.6558,-0.3068,0.6384,0.2564,0.1999,0.1068,0.5094,0.4913,0.3708,0.1258,-0.1933,-1.7518,71,28,18,3.13549421592915,2100,-0.3381,0.3781,0.8101,-0.2882,0.8245,-0.2495,0.2718,-0.3816,8,0.7777,1.1563,1.4437
1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,1,1,0,5,1,1,0,1,4,4,NA,0.3051,1.4475,1.5023,2.0781,0.0194,0.3361,0.5094,0.5305,0.3708,0.3155,-0.1933,0.0628,52,44,26,3.87120101090789,380,0.2947,-0.1679,-0.0056,0.9675,0.891,0.1018,2.4994,2.0469,15,-0.3331,1.1563,-0.2877
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,2,0,0,0,2,7,1,1,1,2,3,4,NA,1.8837,1.4475,2.1533,0.7979,2.2983,1.1111,0.0992,0.6496,1.7359,3.2775,2.1552,0.3131,NA,31,77,3.2188758248682,2520,2.5915,-0.4221,1.3961,1.0425,1.4758,1.0991,0.8849,2.0469,6,-0.831,1.1563,-0.1851
0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,2,1,0,1,4,4,2,0.0039,1.4475,0.83,0.4587,1.8029,1.1906,0.5094,-0.3171,-0.4595,0.104,0.7817,1.2197,50,80,80,3.49650756146648,1575,-0.3381,-0.2039,-0.1651,0.6615,0.3895,1.0991,0.376,0.6524,8,1.0478,1.1563,2.1451
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,2,2,0,1.3185,1.4475,3.1829,2.0781,-0.1058,-0.2668,0.0992,0.6098,1.7359,1.2532,-2.2184,-0.8649,47,50,29,1.79175946922805,1800,2.5915,0.5769,1.3961,2.2879,2.1017,1.0991,0.8179,0.9623,6,-0.7273,1.1563,-0.3003
1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,3,7,1,1,2,1,4,2,NA,1.3818,1.4475,1.0093,2.0781,0.5325,0.3907,2.1635,2.4511,0.7429,0.3155,-2.7904,0.6525,60,69,NA,3.85014760171006,1750,0.7555,-1.9346,-0.0852,-0.7876,-0.482,1.0991,2.4994,1.3754,7,2.1655,1.1563,-0.2843
1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,7,1,2,1,1,2,2,NA,1.8837,-0.1164,3.1829,-0.6102,-0.6491,0.2296,0.5094,0.9736,0.3708,1.1689,-0.1933,0.882,55,60,27,3.55534806148941,NA,-0.3381,-0.9024,0.8183,-0.2882,0.0333,0.1018,0.0134,0.6524,6,-0.356,-1.1375,0.2949
0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,2,0,0,0,3,2,0,1,0,1,2,2,2,1.8837,1.4475,0.6281,2.0781,0.5671,0.642,1.3705,0.0795,1.7359,-1.2681,1.5073,0.1192,89,31,37,2.63905732961526,1925,0.1885,0.0031,0.9799,1.3264,1.4758,1.0991,-1.5255,0.3878,9,-0.1892,1.1563,0.4898
0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,2,1,0,0,0,7,0,1,1,1,2,2,NA,1.8837,0.5458,0.5998,2.0781,0.8221,0.4154,-0.8208,0.2913,1.7359,-0.5928,1.1174,-1.7518,89,18,34,3.13549421592915,1750,-0.7244,0.9908,1.8543,0.5759,-1.039,1.0991,0.0134,0.6524,8,-0.7039,-0.5199,0.3049
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,1,2,NA,1,-0.087,0.8213,0.3856,2.0781,-0.6732,0.4033,-0.1843,-1.0595,0.7648,0.7374,0.051,0.4923,46,NA,NA,NA,1925,0.1854,-0.6927,0.4658,-1.1045,1.4758,0.4662,1.8717,0.672,10,-0.6174,-0.8323,0.9841
0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,2,0,0,0,2,7,1,1,1,1,4,NA,2,0.1099,-0.5956,0.1057,0.2564,0.3862,0.4179,1.6681,0.4161,-0.3438,-0.4032,0.231,0.9298,53,69,NA,2.89037175789616,1800,-0.7768,0.0031,0.8598,1.0425,0.9978,-0.889,-0.4831,0.6374,11,2.1655,0.1927,-0.0405
0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,2,0,1,1,0,1,2,2,0,2,0,0,1,-0.7465,1.4475,0.6555,2.0781,0.5306,-1.7932,0.5094,0.6098,0.3708,-0.1298,-0.1933,0.882,64,25,24,2.99573227355399,1650,0.0248,0.2594,1.8543,0.4252,1.0765,1.0991,2.4994,2.0469,11,-0.7273,1.1563,-0.2137
0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,2,0,0,0,3,7,0,2,0,1,3,2,2,0.8934,1.4475,1.2556,2.0781,0.4256,1.8108,0.5094,0.279,0.3708,1.4655,2.1552,-0.8649,75,71,25,3.73766961828337,1500,2.5915,-0.3429,1.8543,1.5604,0.6316,1.0991,2.4994,0.687,6,-0.4945,1.1563,-0.1484
0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,2,0,2,0,1,1,1,0,4,2,2,-2.4162,0.9209,3.1829,-0.6102,-1.2707,-1.7932,-1.4885,-2.4981,1.7359,-1.0524,-0.1933,0.9725,32,NA,31,3.98898404656427,NA,-0.983,1.288,1.8543,-0.2882,-1.0157,1.0991,-1.1537,-1.9656,5,-0.8341,-1.0757,1.4105
0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,2,0,0,0,0,4,1,1,1,1,4,1,2,0.2829,1.4475,0.9032,2.0781,-0.4234,-1.7932,-1.1471,-2.4981,-1.2349,-1.7872,-0.0978,-1.7518,54,82,50,2.39789527279837,1925,1.1245,0.5105,-0.1651,1.164,2.1017,-3.0789,2.4994,2.0469,7,2.1655,1.1563,2.1775
0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,3,4,1,1,1,0,4,4,NA,-2.4162,1.4475,2.0216,0.8447,3.2811,3.0127,2.1635,2.4511,1.7359,0.3155,2.1552,0.9725,42,28,35,NA,120,-1.4204,2.5493,1.8543,2.2879,2.1017,1.0991,1.7119,2.0469,7,0.7777,-0.6529,0.3521
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,1,4,2,2,-2.4162,-2.7195,0.9452,-1.4154,3.2811,-1.7932,0.5094,0.5305,0.3708,0.3155,-0.1933,0.3773,85,71,74,3.43398720448515,NA,-0.6981,0.2594,-0.2138,0.5759,0.0333,-0.889,-1.5255,-1.9656,8,NA,NA,0.466
0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,2,1,0,0,3,7,1,0,0,1,2,2,1,-0.2407,1.4475,0.0972,-0.3597,0.141,1.2614,0.5094,-0.2532,0.3708,-0.5704,-0.1496,-0.1284,70,60,41,NA,1750,0.5423,1.0496,0.1717,1.0425,2.1017,0.1018,0.1725,0.353,10,-0.831,-1.3957,0.2335
0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,0,0,0,3,5,1,1,1,1,4,4,0,-2.4162,0.0758,-0.4539,0.2564,-0.8048,1.3025,-1.4436,0.1078,-0.3035,-1.3907,1.1174,0.1483,NA,NA,80,1.94591014905531,1650,-0.4838,1.9474,1.3961,-0.3352,-0.7799,-0.4244,-0.3865,0.0386,10,0.2293,1.1563,1.4782
0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,2,0,1,0,2,7,0,1,0,1,4,4,3,-0.8722,-0.5956,-0.657,-0.4473,-0.1679,1.1111,-0.8208,-2.4981,-0.7778,-0.7104,0.051,-1.7518,65,65,41,NA,330,-0.4725,1.6862,1.0385,-0.2882,-0.7799,0.5658,0.246,NA,9,2.1655,0.0321,0.9152
1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,2,3,5,NA,NA,NA,2,0,1,1,NA,NA,NA,NA,-0.0314,-1.5954,-0.5781,-0.8161,-0.7778,0.3466,-0.1933,-1.7518,53,NA,NA,2.07944154167984,2310,-1.0761,-2.505,1.8543,1.5604,-0.3,-0.889,NA,NA,18,0.7777,1.1563,-0.378
1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,2,1,0,0,1,2,1,0,0,1,2,4,1,0.8351,-0.1164,0.2792,0.4587,-0.2325,-1.0294,0.5094,0.1765,0.3708,-0.4017,-0.1933,0.5874,71,27,NA,2.94443897916644,2025,-1.1467,0.5736,0.8598,-0.2882,-0.6887,0.0264,0.1725,0.3181,7,-0.2818,-1.0509,1.3059
0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,NA,2,NA,-0.3684,1.4475,-1.9625,0.658,-1.6553,-1.7932,0.5094,0.4805,-0.5048,-1.2798,-0.1933,-1.7518,53,NA,26,NA,1575,0.2198,0.139,-0.1651,-0.2882,0.0333,-0.3306,0.0134,0.353,11,-1.6287,-0.5199,0.5292
0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,2,2,1,2,1,3,0,0,0,1,2,1,0,-0.7191,-0.5092,0.289,-0.0632,-0.2122,1.0462,0.5398,NA,0.3708,0.1053,-1.2267,1.3182,50,25,NA,3.61091791264422,2760,-1.602,0.2127,1.8543,1.5604,NA,-3.0789,0.6588,0.6524,15,-1.6287,-4.3706,-0.7478
1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,2,0,0,0,2,7,2,2,1,2,4,4,NA,1.8837,1.4475,3.1829,-2.4476,0.0194,0.7231,0.5094,0.5305,0.3708,0.3155,-0.1933,0.9725,71,74,75,2.89037175789616,NA,1.398,2.5493,0.4601,0.5759,0.0333,1.0991,2.4994,2.0469,9,0.707,0.6645,1.8782
0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,2,0,0,0,1,0,1,1,1,1,4,4,2,0.9383,0.0322,-0.9143,0.4587,-0.2844,-0.645,-0.8208,0.3721,-0.0948,-0.2245,-0.1933,-1.7518,85,82,36,2.19722457733622,1600,-0.4725,-0.2154,1.8543,-0.2882,0.0333,1.0991,-1.5255,-0.8348,6,-0.2236,1.1563,2.9513
1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,2,0,0,0,0,7,1,0,0,2,2,4,1,0.8033,-2.7195,-1.695,-1.7704,0.233,0.9363,0.1736,-0.489,-1.9301,0.988,1.5636,0.3088,85,71,87,2.07944154167984,2000,-0.3381,1.2918,-1.4159,-0.7876,0.0333,-0.889,-1.5255,-1.9656,6,0.0768,1.1563,1.7202
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,2,3,5,1,2,1,1,2,3,0,-0.4491,-2.043,-1.0581,-1.2233,-1.2707,0.7868,-1.1478,NA,1.7359,NA,NA,-0.8649,89,NA,NA,1.09861228866811,1650,0.6642,1.181,0.7921,0.6015,0.891,0.1018,-1.1537,-1.2428,21,0.0768,1.1563,0.2209
0,1,NA,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,2,0,0.0039,-0.0149,0.154,0.2564,-0.859,-1.0294,0.5094,-0.2052,1.2817,-0.3909,0.84,-0.8649,45,NA,28,NA,NA,-0.7244,2.5493,1.3961,-0.9705,0.0333,0.5658,0.0134,0.0214,8,-0.4343,-1.0509,0.2249
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,3,7,1,1,1,1,4,4,1,-1.3861,-0.5956,-0.2836,-0.3693,1.039,-1.7932,1.1662,0.6584,1.7359,0.9587,2.1552,0.1676,69,82,81,2.484906649788,1800,-0.376,-1.6189,1.8543,0.8242,0.0333,1.0991,-1.5255,-0.3816,8,0.5025,-0.6303,1.6774
0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,2,1,0,7,1,1,1,1,4,2,NA,1.8837,-0.4652,0.8033,-0.6102,1.4679,-0.4783,-0.8231,-2.4981,0.3708,3.2775,-2.7904,-1.7518,NA,56,NA,1.09861228866811,1575,0.0622,-1.2332,-0.4849,1.5899,-1.5906,-0.889,0.0134,-0.3816,9,1.0478,1.1563,1.8588
0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,-1.0005,-0.3225,0.4082,-0.6102,1.1561,0.0912,0.0992,0.2367,-0.5375,0.3155,-0.1933,1.2467,32,NA,NA,NA,NA,-1.2158,0.5209,-1.4159,-0.2882,0.0333,-0.2495,0.0134,-0.3816,18,2.1655,0.1927,-0.6602
1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,2,1,3,7,0,0,0,2,2,2,1,0.0039,-2.7195,-0.3008,-1.0416,-0.6079,0.7231,-0.8045,0.2913,1.7359,-0.7349,-0.7655,0.5287,42,45,24,NA,NA,-0.1862,1.7237,1.8543,-0.9705,-0.8356,1.0991,-0.4831,-0.8077,20,-0.4343,-0.1639,-0.6622
0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,2,1,1,2,3,0,1,1,1,1,4,2,NA,0.4541,-1.9635,-0.7304,-0.6102,-1.2707,0.7231,-0.8208,-0.0589,-1.9301,-1.0524,2.1552,-1.727,53,43,22,2.484906649788,1800,-1.1505,0.8459,1.8543,-0.2882,0.0333,1.0991,0.0134,-0.3816,15,-1.6287,-0.8882,0.3332
1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3,6,1,0,1,1,2,2,NA,1.8837,0.3574,0.9452,-0.3597,0.0272,1.5668,0.8931,1.1231,0.0125,0.3155,-1.3692,0.9725,NA,28,28,3.17805383034795,1575,-0.5064,-0.308,0.8748,0.8242,-0.9561,-0.889,0.8849,1.0006,6,-1.2278,-0.9044,-0.1136
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,5,NA,NA,NA,1,2,2,1,NA,NA,NA,NA,-0.9184,1.083,0.0992,1.0687,0.3708,-0.2562,0.84,-0.1551,54,NA,NA,3.91202300542815,2875,-3.1297,-0.6871,1.3961,0.395,0.7516,1.0991,NA,NA,6,0.7777,1.1563,0.7012
1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,0,0,0,0,7,1,0,0,1,2,2,1,1.8837,1.4475,3.1829,1.1203,-0.2861,-1.7932,0.5094,-0.7547,0.3708,3.2775,-0.1933,-0.4619,37,73,39,3.55534806148941,NA,-0.3381,-0.6871,-0.1651,-0.2882,0.0333,1.0991,2.4994,2.0469,6,-0.8341,1.1563,1.1327
1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,2,7,1,1,2,1,1,3,NA,-1.1351,0.9133,0.7611,0.9477,-0.4385,0.1256,-0.1522,0.2335,-0.494,-0.1717,-0.1961,0.786,NA,25,14,2.83321334405622,900,1.0269,1.1924,1.0385,0.5759,2.1371,0.5658,2.4994,1.3974,8,0.0045,0.0321,-0.4974
1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2,3,0,0,0,0,2,2,1,0.1099,-0.1164,0.9452,-0.6102,-1.8575,-1.7932,-1.0286,-0.7518,0.3708,3.2775,-0.1933,1.7548,46,89,89,NA,NA,-0.983,0.5043,1.8543,2.2879,2.1017,-0.889,0.0134,-0.3816,12,-0.2598,-0.9044,-0.803
0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,2,2,1,2,2,5,0,0,0,1,4,4,1,-0.8253,1.4475,-0.0967,-2.4476,-0.4883,1.5668,0.5287,0.1535,0.3708,-1.0524,-0.1933,-0.7976,46,69,51,3.2188758248682,1575,-1.2232,2.5493,0.6611,0.0407,2.1017,1.0991,1.0606,0.6524,7,-0.831,-1.4595,-0.7416
0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1,1,1,3,7,2,2,2,2,3,4,1,0.1099,0.5683,-0.0097,0.4505,1.6265,-1.7932,0.5624,0.2719,0.3708,3.2775,-0.1933,0.7512,NA,31,25,NA,1900,-0.3381,-0.4968,1.8543,-1.2786,-0.8356,1.0991,0.0134,0.6524,12,-0.222,0.0321,0.2937
1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,3,7,1,1,1,1,2,3,NA,-2.4162,1.4475,3.1829,-2.4476,3.2811,3.0127,2.1635,2.4511,-1.9301,3.2775,2.1552,3.3617,46,NA,66,3.13549421592915,2200,0.0398,2.5493,1.8543,-1.3881,-1.2692,-2.2678,-1.5255,2.0469,12,2.1655,-0.1639,0.5456
1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3,6,0,0,1,1,4,2,NA,0.0039,0.5683,0.9379,0.9505,0.1686,-0.7797,0.5094,0.8083,0.3708,-0.0519,-0.1933,0.9725,NA,71,32,3.2188758248682,2100,-1.1407,-0.4671,-0.5996,-0.2882,-0.7799,-0.3306,0.4461,0.3379,11,-1.6287,-1.5262,-0.7201
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,3,2,2,0,1,4,4,1,0.0039,1.4475,0.9452,-1.7704,1.1253,0.922,-0.395,0.5072,0.8732,0.2767,-0.1933,-1.7518,62,74,71,2.77258872223978,NA,0.1052,1.8135,1.3961,-0.2882,0.3821,1.0991,-0.9174,-0.3562,9,-0.0071,1.1563,0.4498
1,0,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,NA,NA,NA,NA,NA,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,-0.0746,1.8543,-0.7876,-0.7799,-0.889,NA,NA,NA,-0.7039,1.1563,1.6927
1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,2,0,1,0,0,5,1,0,1,2,4,3,0,-0.1458,-0.6568,-0.7429,-0.2928,0.7561,-1.7932,0.0992,0.2436,1.1151,-0.5494,0.84,-0.1074,71,82,55,3.25809653802148,1925,-0.7896,0.8531,0.8101,-0.7876,-0.3735,0.0264,0.0134,-0.3816,15,-0.7039,0.2156,0.6941
1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,2,0,0,1,2,0,2,2,0,1,4,4,2,1.8837,-0.0278,0.6052,0.4505,-1.125,0.8855,0.5094,0.5305,0.3708,-0.5871,-0.1933,0.4343,66,71,89,2.63905732961526,1350,-0.3381,0.6758,0.1111,-0.2882,0.6732,0.1018,0.9443,-1e-04,7,-0.4945,1.1563,-0.7235
0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,0,1,0,3,5,0,0,0,1,2,2,1,0.5306,1.4475,-3.3405,0.4505,-0.8578,2.0864,-0.8395,-1.1182,0.3708,1.745,-1.0895,-1.7518,85,69,18,4.02535169073515,1375,-0.7244,-0.6237,0.1218,-0.9705,-1.039,-0.889,1.0606,-0.0163,9,-0.5975,-1.0509,0.4182
1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,2,1,1,0,3,7,0,0,0,1,4,4,NA,-0.6079,0.2008,1.2384,2.0781,0.5606,0.444,-0.5395,-0.6418,-0.3035,0.1301,0.1502,0.9725,70,86,26,3.55534806148941,2100,-1.8282,1.8135,0.4239,1.0205,-1.2734,0.4662,1.6291,0.6524,21,0.2145,1.1563,0.8322
1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,2,1,1,1,3,7,1,1,1,1,4,4,1,-0.3506,1.2813,0.8773,-1.3272,0.0194,0.8364,0.0992,0.9736,0.3708,0.784,0.8603,-0.2539,71,25,31,1.38629436111989,NA,-0.3381,-0.0345,1.8543,0.395,0.0333,1.0991,0.9443,0.9623,7,0.1157,1.1563,0.6827
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,2,1,0,2,3,4,0,1,1,0,3,4,NA,-0.7211,-0.7576,-0.3013,-0.2928,-0.4116,0.4564,0.5094,0.6584,0.0125,-0.5981,-0.0748,0.3797,71,14,35,2.70805020110221,2200,-0.3381,0.2594,0.8101,-0.9705,0.5587,1.0991,0.5054,-0.3816,11,-0.1892,0.0321,0.2011
0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,0,0,0,1,5,0,0,0,2,4,2,1,0.2829,1.4475,1.7613,1.3233,0.4774,2.0864,0.5094,-0.0848,1.0728,0.3072,0.4342,-0.2023,75,69,26,2.94443897916644,2100,0.2947,0.5736,1.8543,0.5759,0.4822,1.0991,0.8179,1.3974,10,0.1157,-1.2004,-0.0303
0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,2,0,0,0,0,3,0,1,0,1,2,2,1,0.3363,-0.4936,-0.5419,-0.1495,0.3794,-1.7932,1.1662,-0.0774,1.7359,-0.2722,0.231,-1.7518,89,76,62,3.2188758248682,1875,0.5423,-1.6189,1.8543,-0.9124,1.0765,-1.3298,-1.1537,0.687,6,0.3941,-1.9624,-0.0206
0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,7,1,1,1,1,1,3,1,0.0717,0.0798,0.0656,0.314,1.6265,-0.4783,0.5094,0.401,0.3708,-0.0494,-2.7904,-0.8649,47,NA,31,3.2188758248682,1350,-1.0597,0.1441,0.2776,1.5899,2.1017,1.0991,0.1725,0.6524,15,-1.2278,0.1927,0.3148
1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,3,7,2,2,2,1,3,2,1,0.9337,-0.5098,-0.7203,0.2564,1.039,1.0976,-2.1154,-2.4981,1.7359,-0.5363,0.8522,0.5089,86,62,52,4.11087386417331,1225,2.5915,-0.6534,1.8543,2.2879,1.4758,1.0991,0.376,0.9623,14,1.0478,1.1563,1.9031
